filename, H,C,N,O, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
hMOF-7000638.cif,15,50,0,32,35,12,5.333333333,0.408333333,1.336666667,0,5.9758,2.73339,2.32601,0,0,0.294397,0.00484419,0.0024702,0.425710782,0.258852562,0.420530846,0.229264702,0.005179936,0.02958786,1.647907214,0.606830282,0.008536054,0.017954809
hMOF-5012357.cif,108,150,0,13,97,2.666666667,3.25,0.047272727,0.162618182,0,11.64292,6.76975,0.666348,1684.28,2527.63,0.632774,0.00141963,0.000991031,4.757409569,3.670331186,2.10367639,1.496216436,2.653733178,2.174114751,1.298780803,0.769952865,3.44661771,1.67396588
hMOF-5034990.cif,20,20,2,11,10.5,10,5.5,0.236363636,0.798545455,0.181818182,7.4275,5.54283,0.780536,1993.23,2553.67,0.622292,0.000344452,0.000222254,3.859357829,2.85524105,1.95681586,1.244111673,1.902541969,1.611129377,1.354387202,0.738341295,2.576778493,1.18956335
hMOF-6003878.cif,54,50,0,19,24,4,9.5,0.152,0.52288,0,10.89641,10.16372,0.881199,1581.62,1794.85,0.710737,0.0221474,0.0119234,4.456203216,3.147413829,3.647637839,2.160881705,0.808565377,0.986532124,1.418671068,0.704885031,1.147088307,0.695391727
hMOF-1003148.cif,8,40,0,10,31,5,5,0.305555556,1.141111111,0,4.92746,3.73774,1.11681,922.649,826.15,0.649214,0.0213563,0.0152892,2.490958548,2.675848776,2.384356957,2.01943161,0.106601591,0.656417167,0.932772014,1.072073331,0.09943498,0.703727338
hMOF-5048946.cif,92,73,2,19,27.5,2.739726027,9.5,0.111702128,0.38,0.105263158,11.06462,8.53031,0.664409,1744.22,2625.21,0.796097,0.00351489,0.00208358,6.775506745,4.847900939,5.608058927,3.440765631,1.167447818,1.407135308,1.400421011,0.714070977,1.634918454,1.004794485
hMOF-5068419.cif,17,38,2,8,20.5,5.263157895,4,0.337209302,1.088837209,0.25,12.70546,7.7067,0.645574,2169.22,3360.15,0.749118,4.16E-05,3.59E-05,4.666821756,3.700085632,0.227477605,0.19501826,4.439344151,3.505067372,1.263804832,0.791261415,5.61046459,2.773424569
hMOF-34221.cif,7,24,2,8,17.5,8.333333333,4,0.34,1.0864,0.25,6.13603,5.39999,1.83127,1584.33,865.15,0.715983,0.15084,0.0582144,1.89103831,1.15932696,1.85988164,0.968506599,0.03115667,0.190820361,1.63442488,0.611836012,0.050923237,0.116750769
hMOF-5016815.cif,56,152,0,52,125,10.52631579,3.25,0.188405797,0.648115942,0,4.66914,3.79186,1.04257,659.869,632.928,0.427294,0.000109595,0.000142144,1.563583091,2.273612203,0.597775972,0.805007679,0.965807119,1.468604523,0.689088729,1.451191925,0.6655268,2.131227026
hMOF-30499.cif,34,28,2,8,11.5,7.142857143,4,0.135135135,0.454054054,0.25,7.24802,6.09358,1.37338,1220.79,888.897,0.733752,3.54971,1.09176,2.019134032,2.120565403,2.104803999,1.667249743,-0.085669967,0.453315661,0.95407837,1.048131926,-0.081735862,0.475134617
hMOF-7001242.cif,21,74,0,32,52,8.108108108,5.333333333,0.360759494,1.165063291,0,8.92857,1.82348,2.33737,0,0,0.429555,0.0177325,0.00851213,0.903570816,0.602997109,0.880656037,0.542773339,0.022914779,0.060223769,1.501473041,0.666012624,0.034405922,0.040109791
hMOF-5054627.cif,40,44,4,24,24,4.545454545,12,0.245614035,0.830877193,0.166666667,4.65375,3.69867,1.27317,0,0,0.70635,3.65566,1.77666,2.161462452,2.770601904,2.206660267,2.199987721,-0.045197815,0.570614183,0.781707251,1.279251279,-0.035331459,0.729958923
hMOF-12968.cif,12,80,0,26,65,10,3.25,0.315068493,1.018082192,0,6.79617,5.56737,1.18225,1768.74,1496.07,0.625291,0.000556388,0.000351274,2.249087561,1.670088012,1.589232618,1.013003504,0.659854944,0.657084509,1.349390282,0.741075443,0.890401848,0.486949193
hMOF-5080485.cif,28,104,8,24,67,3.846153846,6,0.358490566,1.118490566,0.333333333,7.47641,4.26298,1.6452,1296.79,788.224,0.563029,0.00318615,0.00167592,1.524418786,1.321237212,1.237084087,0.831126832,0.2873347,0.49011038,1.156096452,0.864979733,0.332186627,0.423935545
hMOF-10355.cif,16,72,0,26,55,11.11111111,3.25,0.323943662,1.074929577,0,3.71521,2.87017,2.02172,0,0,0.215906,9.35E-12,1.09E-09,0,7.91E-05,0,4.94E-06,0,7.41E-05,0,0,0,0
hMOF-27008.cif,6,32,10,8,27.5,6.25,4,0.310344828,0.99862069,1.25,4.84841,4.36898,1.44521,1196.82,828.131,0.708582,7.51205,2.8636,2.046588132,1.670127834,2.041150625,1.374850052,0.005437508,0.295277782,1.227866952,0.814420486,0.006676536,0.240480274
hMOF-5069235.cif,16,38,2,8,20.5,5.263157895,4,0.348837209,1.31627907,0.25,13.66693,8.58135,0.512577,2337.41,4560.11,0.772494,2.26E-05,0.000019833,1.713537759,1.445739695,0.120090299,0.104558913,1.59344746,1.341180782,1.187610822,0.842026682,1.892395447,1.129310004
hMOF-27274.cif,4,20,2,8,14.5,10,4,0.409090909,1.338181818,0.25,6.43348,5.43344,1.30532,1304.47,999.349,0.537113,0.0105112,0.00505014,1.982743821,1.431867981,1.728106292,1.004310215,0.254637529,0.427557766,1.387503862,0.720718715,0.353310554,0.308148883
hMOF-1003838.cif,11,36,0,32,25,16.66666667,5.333333333,0.459183673,1.515918367,0,11.14094,2.56929,1.90644,0,0,0.513552,0.00163159,0.000884452,1.327245142,0.991764825,1.177237817,0.771396687,0.150007326,0.220368139,1.340951333,0.745739219,0.201152523,0.164337164
hMOF-7002253.cif,24,84,8,32,54,7.142857143,5.333333333,0.393617021,1.250212766,0.25,9.89424,7.02121,1.49964,1605.01,1070.26,0.60348,0.00046665,0.000291394,1.964172249,1.441458105,1.019413233,0.658484184,0.944759016,0.782973921,1.365362968,0.732405978,1.289938974,0.57345478
hMOF-5067816.cif,14,36,4,16,24,11.11111111,4,0.357142857,1.273809524,0.25,3.70979,2.66699,1.8358,0,0,0.289194,2.91E-07,1.38E-05,0.029371826,0.816937254,0.00211333,0.061785462,0.027258496,0.755151793,0.036025732,27.75793683,0.000982007,20.96145575
hMOF-5044410.cif,34,33,2,17,16.5,6.060606061,8.5,0.215909091,0.733636364,0.117647059,4.63924,3.75394,1.34417,360.762,268.39,0.289328,0.00630178,0.00528521,0.973128035,1.215378186,0.854730934,0.873553743,0.118397101,0.341824443,0.802285827,1.246438571,0.094988316,0.42606317
hMOF-5060239.cif,0,28,4,16,28,14.28571429,4,0.384615385,1.292307692,0.25,4.24438,3.73932,1.05497,236.242,223.934,0.46263,1.93E-06,6.03E-06,0.091158098,0.289011345,0.00904071,0.029432579,0.082117388,0.259578767,0.316046463,3.164091732,0.02595291,0.821331029
hMOF-7000856.cif,105,60,33,32,0.25,10,5.333333333,0.275423729,0.891525424,1.03125,6.09293,1.36928,1.82885,0,0,0.141003,0.158453,0.0459417,0.331576964,0.094313427,0.329857431,0.095846633,0.001719533,-0.001533205,3.522746543,0.283869415,0.006057477,-0.00043523
hMOF-3000590.cif,54,116,16,64,65,13.79310345,4,0.396103896,1.276363636,0.25,9.54058,6.01779,1.01405,2637.82,2601.26,0.717274,5.82E-05,4.34E-05,3.395155705,2.512992267,0.337957436,0.248019536,3.057198269,2.26497273,1.353752018,0.738687726,4.138688326,1.673107556
hMOF-5081752.cif,16,76,6,16,58.5,2.631578947,8,0.298507463,0.944477612,0.375,16.4514,15.95343,0.882215,2117.97,2400.74,0.856062,0.00357246,0.00496834,2.848381136,3.205167489,1.61277134,1.841802599,1.235609796,1.363364889,0.890467237,1.123005944,1.100270041,1.531066875
hMOF-28855.cif,14,72,4,16,52,5.555555556,4,0.338235294,1.06,0.25,5.15777,4.71271,1.92853,1045.4,542.073,0.549778,0.13261,0.0640563,1.355380701,0.883188559,1.29800557,0.772767515,0.05737513,0.110421044,1.537724152,0.650311695,0.088227124,0.071808096
hMOF-5082446.cif,24,150,12,36,124,4,6,0.285714286,0.918095238,0.333333333,5.06316,4.03197,1.47211,1093.11,742.546,0.630373,0.0300598,0.0261244,1.763717581,2.002810377,1.716375523,1.758439096,0.047342058,0.244371282,0.882388388,1.133287806,0.041774082,0.276942994
hMOF-6003471.cif,2,20,4,10,19,10,5,0.368421053,1.225263158,0.4,4.25293,3.7308,1.39306,119.045,85.4559,0.383767,0.000151375,0.000353874,1.1418465,2.307202982,0.727241761,1.539502181,0.414604739,0.767700801,0.495898156,2.016543089,0.205601725,1.548101745
hMOF-1003910.cif,19,64,0,32,46,9.375,5.333333333,0.364285714,1.188,0,8.15147,2.46961,2.35889,0,0,0.497702,0.0643086,0.0264917,0.887309539,0.808179061,0.884609208,0.628698034,0.002700331,0.179481028,1.100115108,0.908995788,0.002970675,0.163147498
hMOF-26823.cif,20,80,4,16,62,5,4,0.257142857,0.818285714,0.25,5.10373,4.36536,1.3615,1913.74,1405.61,0.70043,0.0298372,0.017743,2.605394754,2.101909442,2.49477932,1.77296188,0.110615434,0.328947561,1.242024339,0.805137201,0.137387062,0.264847919
hMOF-22193.cif,3,14,2,8,8.5,14.28571429,4,0.5,1.585263158,0.25,6.73577,5.40292,1.71157,1718.77,1004.21,0.589988,0.00120379,0.000662594,1.760421249,1.159421898,1.480261343,0.856655256,0.280159907,0.302766642,1.521407933,0.657285911,0.426237505,0.199004248
hMOF-5013420.cif,18,34,0,13,17,11.76470588,3.25,0.356321839,1.126436782,0,9.97307,5.71476,1.33918,1885.79,1408.16,0.624982,8.38E-05,5.79E-05,1.998898103,1.470191273,0.377045714,0.261609132,1.621852389,1.208582142,1.362345897,0.734027975,2.209523948,0.887133102
hMOF-5030670.cif,16,92,4,34,76,8.695652174,4.25,0.317647059,1.038117647,0.117647059,5.24105,4.72959,1.57138,1579.93,1005.44,0.664093,0.0694565,0.0357917,2.01274673,1.523770458,1.974687241,1.308392295,0.038059488,0.215378163,1.323549393,0.755544149,0.050373613,0.162727711
hMOF-5059794.cif,6,11,2,8,8.5,18.18181818,4,0.344827586,1.15862069,0.25,7.71138,5.25452,0.983398,1951.62,1984.57,0.632384,0.000342612,0.000219105,3.115921735,2.525024949,1.759060821,1.166001245,1.356860913,1.359023704,1.236492368,0.808739323,1.677748164,1.09909591
hMOF-17360.cif,12,40,4,16,28,10,4,0.363636364,1.167272727,0.25,2.61192,1.48389,3.05835,0,0,0.0140399,1.11E-98,1.94E-78,0,0,0,0,0,0,0,0,0,0
hMOF-5052920.cif,40,68,12,16,46,5.882352941,4,0.2,0.653714286,0.75,6.76255,4.74227,0.68073,2275.36,3342.53,0.713372,0.00107661,0.000717051,5.571377732,4.411228039,4.205516303,2.928303191,1.365861428,1.482924848,1.265533564,0.790180544,1.728543481,1.171778363
hMOF-6004512.cif,17,57,17,20,45.25,7.01754386,5,0.32173913,1.047652174,0.85,10.85757,10.30486,0.73848,1320.93,1788.72,0.689382,0.000255784,0.000211868,3.277381997,2.707824717,0.870370705,0.697152322,2.407011292,2.010672395,1.212766211,0.824561231,2.919141965,1.657922505
hMOF-7686.cif,14,36,0,26,25,22.22222222,3.25,0.382978723,1.287659574,0,4.51734,3.54028,1.36892,0,0,0.400039,0.000172484,0.000202495,1.083682118,1.122720331,0.698126792,0.729522565,0.385555326,0.393197766,0.967165715,1.033948975,0.372895893,0.406546427
hMOF-5081772.cif,10,52,14,12,44.5,3.846153846,6,0.288888889,0.931555556,1.166666667,5.04453,3.87127,1.18409,1735.58,1465.75,0.85444,1.7133,1.44094,2.827335306,3.308977395,2.839076311,2.958327227,-0.011741004,0.350650167,0.856158335,1.168008251,-0.010052159,0.409562289
hMOF-7001788.cif,36,122,24,32,99,4.918032787,5.333333333,0.254545455,0.832,0.75,7.86772,4.29294,1.11312,1468.16,1318.95,0.588886,0.00550725,0.00306815,2.610063979,2.063573946,2.333242084,1.55361208,0.276821895,0.509961866,1.267364944,0.789038709,0.350834365,0.402379653
hMOF-6002070.cif,7,26,0,10,17,7.692307692,5,0.396551724,1.30137931,0,7.61091,7.01425,1.40551,1213.98,863.734,0.532567,0.00234775,0.00127288,1.73982306,1.32018991,1.549258463,0.961331438,0.190564597,0.358858473,1.320502557,0.757287439,0.251641037,0.271759014
hMOF-7003379.cif,42,192,42,44,161.5,3.125,7.333333333,0.263803681,0.85595092,0.954545455,28.34915,11.73156,0.310613,1303,4194.94,0.893894,0.000165079,0.00011807,3.329399832,2.571685881,0.668816935,0.493983747,2.660582898,2.077702134,1.297234846,0.770870443,3.451400844,1.601639164
hMOF-1004249.cif,14,46,0,32,33,13.04347826,5.333333333,0.410714286,1.352857143,0,11.09984,1.97603,2.0684,0,0,0.55832,0.0118462,0.00577232,1.305829519,0.939133702,1.273898372,0.792526425,0.031931147,0.146607278,1.393251852,0.717745323,0.04448813,0.105226688
hMOF-7001822.cif,34,78,0,32,47,7.692307692,5.333333333,0.344444444,1.138222222,0,7.36363,2.11696,1.66681,0,0,0.354814,0.0375517,0.0153799,0.749041644,0.63651814,0.707461438,0.505915406,0.041580206,0.130602734,1.179141031,0.848074974,0.049028928,0.11076091
hMOF-7000849.cif,37,60,0,32,25,10,5.333333333,0.394117647,1.256941176,0,5.48172,1.21917,3.59379,0,0,0.0825491,0.00958817,0.00726308,0.122887239,0.09375777,0.122120531,0.093912195,0.000766708,-0.000154425,1.313318588,0.761429868,0.001006931,-0.000117584
hMOF-6002127.cif,11,16,0,10,9,12.5,5,0.340909091,1.118181818,0,4.50386,3.95146,1.93276,300.055,155.247,0.297209,0.000279351,0.000333216,0.532942941,0.598482985,0.42372774,0.479286267,0.109215202,0.119196718,0.89227655,1.120728769,0.097450163,0.133587191
hMOF-5058104.cif,132,218,6,16,151.5,0.917431193,8,0.058823529,0.195935829,0.375,18.57972,15.42321,0.45325,1467.62,3238.01,0.782365,0.00157522,0.00108866,5.309696735,4.056142046,1.941477448,1.382983416,3.368219287,2.67315863,1.311677698,0.762382407,4.41801812,2.037969109
hMOF-36284.cif,6,34,2,8,24.5,5.882352941,4,0.363636364,1.136969697,0.25,6.15721,5.81751,2.09842,1295.34,617.291,0.636557,0.0562146,0.0234836,1.366091448,1.04450072,1.37154556,0.830058978,-0.005454112,0.214441742,1.31051381,0.76305949,-0.007147689,0.163631807
hMOF-1003720.cif,34,46,10,32,27.5,13.04347826,5.333333333,0.328125,1.0975,0.3125,11.04407,2.43338,1.35245,0,0,0.521861,0.00394026,0.00206891,1.967453851,1.455970716,1.857265966,1.203528837,0.110187885,0.252441879,1.354011918,0.738545936,0.14919571,0.186439924
hMOF-5020258.cif,27,120,0,39,94,10,3.25,0.293333333,0.951466667,0,7.54325,5.50043,1.32011,1478.1,1119.67,0.572541,0.00269296,0.00147683,1.911113985,1.360302871,1.440082929,0.85930526,0.471031056,0.500997611,1.407737076,0.710359922,0.663087881,0.355888624
hMOF-3000636.cif,164,116,8,61,33,6.896551724,7.625,0.193277311,0.655910364,0.131147541,16.16327,12.88803,0.45284,1639.71,3620.95,0.751112,5.55E-05,4.55E-05,1.758672093,1.397801552,0.259761171,0.206793111,1.498910922,1.191008441,1.2606947,0.793213456,1.889669055,0.944723921
hMOF-5006599.cif,20,128,0,52,109,12.5,3.25,0.305084746,1.025762712,0,4.76735,3.74622,1.29006,254.982,197.651,0.382407,0.000286641,0.000280109,0.99994229,0.883072419,0.764577137,0.692953442,0.235365153,0.190118978,1.134616744,0.881354877,0.267049244,0.167562288
hMOF-5078673.cif,72,128,8,24,91,3.125,6,0.13559322,0.452881356,0.333333333,8.36957,7.30215,0.489649,2675.57,5464.27,0.831709,0.000411513,0.000273748,9.077701037,6.622077546,2.564662273,1.687765483,6.513038764,4.934312064,1.373574395,0.728027549,8.946143282,3.592315116
hMOF-2982.cif,34,96,0,26,73,8.333333333,3.25,0.224719101,0.735280899,0,10.03959,6.29194,0.693623,2725.66,3929.61,0.781304,7.58E-05,5.55E-05,5.341327692,3.824412444,0.44081199,0.322341024,4.900515702,3.502071421,1.399442546,0.714570243,6.85799017,2.502476026
hMOF-5082655.cif,20,50,22,12,35.5,4,6,0.320754717,1.020377358,1.833333333,10.92469,8.62153,0.401472,2075.21,5168.99,0.866055,7.23E-05,5.62E-05,6.668293261,5.139559255,0.377605914,0.300598267,6.290687347,4.838960988,1.300047998,0.769202369,8.178195489,3.722140257
hMOF-5068895.cif,24,44,4,30,32,9.090909091,7.5,0.320754717,1.088301887,0.133333333,4.86408,3.84169,1.15798,800.347,691.159,0.439786,0.00525555,0.00346936,1.843959501,1.319951993,1.787177541,1.134141562,0.05678196,0.185810431,1.399792993,0.714391346,0.07948299,0.132741364
hMOF-5045690.cif,6,44,4,16,38,9.090909091,4,0.325,1.1385,0.25,4.59802,3.30149,0.98517,0,0,0.467652,0.000132267,0.000135455,2.072535113,2.274001751,0.634346829,0.635594617,1.438188284,1.638407134,0.913233166,1.095010604,1.313401239,1.794073184
hMOF-5070311.cif,8,30,2,8,21.5,6.666666667,4,0.333333333,1.053333333,0.25,5.84628,4.40403,2.3713,1027.64,433.367,0.64737,6.42746,1.9467,1.206212322,0.875884152,1.232182546,0.809415087,-0.025970224,0.066469065,1.379900161,0.724690111,-0.035836316,0.048169474
hMOF-5009790.cif,68,114,0,13,81,3.50877193,3.25,0.065326633,0.224723618,0,15.04223,10.38276,0.407687,1725.15,4231.55,0.782087,8.93E-05,6.88E-05,3.98878617,3.113618223,0.450491002,0.343210955,3.538295168,2.770407268,1.283648058,0.77902973,4.54192572,2.158229627
hMOF-1002218.cif,2,10,2,10,9.5,20,5,0.461538462,1.556923077,0.2,3.79694,3.22515,1.51047,0,0,0.420185,2.41E-07,1.60E-06,0.012711958,0.081560813,0.001228722,0.008120686,0.011483237,0.073440127,0.156171392,6.403221422,0.001793353,0.470253394
hMOF-5041725.cif,28,22,2,8,8.5,9.090909091,4,0.161290323,0.541935484,0.25,8.01006,4.79054,0.889081,1617.15,1818.89,0.550999,0.00174326,0.000994246,3.892815415,2.917947631,3.229896882,2.34931525,0.662918532,0.568632381,1.336770617,0.748071499,0.886170015,0.425377678
hMOF-5080161.cif,168,180,12,32,94,2.222222222,8,0.111111111,0.37010101,0.375,6.53368,4.98861,0.759348,1682.21,2215.33,0.741181,0.00697408,0.00389481,4.396733873,4.383079812,3.855827128,2.876080326,0.540906745,1.506999486,1.005128005,0.994898157,0.543680517,1.499311012
hMOF-5081778.cif,40,52,4,22,32,3.846153846,11,0.216666667,0.732,0.181818182,5.48642,3.87845,1.23575,853.314,690.524,0.689849,0.769446,0.799319,2.004363904,2.748903038,2.031579597,2.477072503,-0.027215693,0.271830535,0.730613554,1.368712631,-0.019884154,0.372057887
hMOF-5031740.cif,20,88,4,21,69,4.545454545,5.25,0.277419355,0.888258065,0.19047619,22.61792,21.58591,0.463196,1501.15,3240.85,0.899106,6.57E-05,5.04E-05,3.115288483,2.37420678,0.348199534,0.265082259,2.767088949,2.109124521,1.314771561,0.760588401,3.638089858,1.604175648
hMOF-36056.cif,56,60,2,8,32.5,3.333333333,4,0.078125,0.2625,0.25,9.09243,6.55116,0.851559,1673.48,1965.2,0.748912,0.0210182,0.011619,4.928293195,3.926318291,4.521549895,3.106614251,0.406743299,0.81970404,1.257713165,0.795093848,0.511566402,0.65174164
hMOF-5048571.cif,72,152,8,52,115,5.263157895,6.5,0.205479452,0.695890411,0.153846154,2.79252,1.54051,1.47282,0,0,0.00958361,3.02E-89,8.01E-73,0,0,0,0,0,0,0,0,0,0
hMOF-5042572.cif,11,38,2,8,24.5,5.263157895,4,0.346153846,1.075897436,0.25,11.89183,8.03463,1.04943,2125.4,2025.29,0.785626,0.000115193,0.000084565,3.566066581,2.759615117,0.578299457,0.423898513,2.987767124,2.335716603,1.29482628,0.772304374,3.86863939,1.80388415
hMOF-3000895.cif,30,84,16,64,49,19.04761905,4,0.467213115,1.656229508,0.25,7.65308,5.0021,0.782031,2792.81,3571.22,0.683178,5.38E-05,3.97E-05,3.48759805,2.70146674,0.279537784,0.206906582,3.208060266,2.494560158,1.293592158,0.773041173,4.149921603,1.928397712
hMOF-17746.cif,18,72,4,16,52,5.555555556,4,0.308823529,0.972941176,0.25,4.98851,4.35519,1.57787,1786.78,1132.4,0.686434,0.0381206,0.0242845,2.074883369,1.830856073,2.062571759,1.573537217,0.012311609,0.257318856,1.135559926,0.880622834,0.01398057,0.22660086
hMOF-5037972.cif,18,100,4,16,76,4,4,0.290697674,0.941860465,0.25,4.63702,3.73182,1.55286,578.724,372.682,0.661017,0.397822,0.328935,1.200844412,2.440666281,1.333911274,1.74455085,-0.133066862,0.696115432,0.493002263,2.028388254,-0.065602264,1.411992365
hMOF-5067099.cif,13,42,2,8,28.5,4.761904762,4,0.304878049,0.951219512,0.25,8.75763,5.74775,1.67923,1714.02,1020.72,0.662103,0.0107795,0.0046792,1.959617889,1.519164254,1.694858849,1.067618727,0.26475904,0.451545528,1.292519891,0.773682484,0.342206326,0.349352866
hMOF-36853.cif,22,100,4,16,76,4,4,0.26744186,0.838139535,0.25,3.97191,3.28934,2.19686,0,0,0.59309,0.00107216,0.0035723,0.452557277,1.59413132,0.421208212,1.461568543,0.031349065,0.132562777,0.284459231,3.515442255,0.008917531,0.466016789
hMOF-34990.cif,26,104,4,16,72,3.846153846,4,0.302083333,0.935833333,0.25,5.77236,4.28798,2.23142,1107.58,496.356,0.676452,1.19987,0.433053,1.300487019,1.205211261,1.297931252,1.050129545,0.002555766,0.155081716,1.081218365,0.924882551,0.002763341,0.143432373
hMOF-5031652.cif,51,264,12,63,205,4.545454545,5.25,0.296774194,0.945548387,0.19047619,8.27028,6.30527,1.28237,1720.48,1341.64,0.699077,0.0058844,0.00340133,2.548651432,1.776965445,2.214922005,1.346775269,0.333729427,0.430190175,1.437149782,0.695821697,0.479619173,0.299335658
hMOF-5046415.cif,90,150,6,69,104.5,4,11.5,0.23364486,0.796261682,0.086956522,6.23593,3.91602,1.03924,450.234,433.236,0.436428,0.0171162,0.00781211,1.942483873,1.499538591,1.78491183,1.245926682,0.157572043,0.25361191,1.297987015,0.770423732,0.204526466,0.195388634
hMOF-7000155.cif,26,80,0,32,58,7.5,5.333333333,0.317073171,1.156585366,0,10.57056,4.05456,1.08786,1229.11,1129.84,0.567422,0.000683333,0.000429013,2.337172262,1.79911236,1.614967925,1.045698673,0.722204337,0.753413687,1.301676335,0.768240133,0.940076295,0.578802631
hMOF-5066613.cif,56,52,2,8,24.5,3.846153846,4,0.083333333,0.28,0.25,12.85544,11.60602,0.533517,1774.11,3325.31,0.77598,0.00054072,0.000368958,7.752321526,5.688522041,2.269984089,1.521093328,5.482337438,4.167428712,1.365535216,0.732313593,7.486324835,3.051864694
hMOF-5012196.cif,40,52,0,48,33,15.38461538,6,0.324324324,1.115675676,0,5.85586,4.46558,1.0904,1435.52,1316.5,0.516838,0.00198621,0.00113068,2.823341883,2.008251389,2.420209076,1.513815258,0.403132807,0.494436131,1.408691739,0.709878515,0.567889854,0.350989587
hMOF-34114.cif,46,46,2,8,23.5,4.347826087,4,0.096153846,0.323076923,0.25,8.60985,6.33167,0.794092,1885.68,2374.63,0.76402,0.00964246,0.0051577,5.127727746,4.257251614,4.860047383,3.487214672,0.267680363,0.770036942,1.206885898,0.828578743,0.323059656,0.638036241
hMOF-7003167.cif,126,132,2,36,69.5,4.545454545,6,0.125827815,0.430198675,0.055555556,11.41081,5.92282,0.862396,914.814,1060.78,0.709208,0.00531177,0.00302176,4.375519249,3.37679434,4.008352271,2.615572576,0.367166978,0.761221764,1.298361296,0.770201641,0.476715393,0.586294251
hMOF-6005003.cif,12,44,2,14,33.5,4.545454545,7,0.30952381,0.998095238,0.142857143,13.6454,13.28909,1.04889,1500.8,1430.85,0.837973,0.000592083,0.000442368,3.966997855,3.441282766,2.248292192,1.707512069,1.718705663,1.733770697,1.155080306,0.865740672,1.985243062,1.500995808
